rarity,id,name,image_url,appeal,skill,preawakened
SR+,1494,"""The One in Bloom is the Smiling Flower"" Sakura Kitaōji+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f6/Photokatsu_1494.jpg/revision/latest?cb=20171228080301,Candy Rainbow,Appeal Gauge UP! (iii),
R,1495,"""The Overly Humble Tsukkomi"" Lisa Shirakaba",https://vignette.wikia.nocookie.net/aikatsu/images/7/70/Photokatsu_1495.jpg/revision/latest?cb=20171228074026,Sexy Flash,Aura plus Appeal! (ii),
R+,1496,"""Trying Out a Big Act"" Lisa Shirakaba+",https://vignette.wikia.nocookie.net/aikatsu/images/c/cc/Photokatsu_1496.jpg/revision/latest?cb=20171228074045,Sexy Flash,Aura plus Appeal! (ii),
SR,1497,"""Dignified Umbrella Spinning"" Shion Kamiya",https://vignette.wikia.nocookie.net/aikatsu/images/5/54/Photokatsu_1497.jpg/revision/latest?cb=20171221072758,Parlor Trick,Pop Change (iii),
SR+,1498,"""Leave the Program to Me"" Shion Kamiya+",https://vignette.wikia.nocookie.net/aikatsu/images/2/2c/Photokatsu_1498.jpg/revision/latest?cb=20171221074538,Candy Rainbow,Pop Change (iii),
R,1499,"""Work of Mekuridai"" Nono Daichi",https://vignette.wikia.nocookie.net/aikatsu/images/a/a1/Photokatsu_1499.jpg/revision/latest?cb=20171221070144,Sexy Flash,Sexy Score UP! (ii),
R+,1500,"""The Miraculous Feat"" Nono Daichi+",https://vignette.wikia.nocookie.net/aikatsu/images/2/25/Photokatsu_1500.jpg/revision/latest?cb=20171221070202,Sexy Flash,Sexy Score UP! (ii),
PR,1501,"""The Steaming Hot Japanese Sweets"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/b/b0/Photokatsu_1501.png/revision/latest?cb=20171228112346,Premium New Year Dream 2018,Skill Trace,
PR+,1502,"""Thrilling Happiness"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/b/b1/Photokatsu_1502.jpg/revision/latest?cb=20171228085626,Premium Dreaming Heart,Skill Trace,
PR,1503,"""The New Snow Piling upon the "" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/c/cf/Photokatsu_1503.jpg/revision/latest?cb=20171228103118,Premium New Year Dream 2018,All Aura UP! (v),
PR+,1504,"""Thrilling Rose"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/c/cf/Photokatsu_1504.jpg/revision/latest?cb=20171228121822,Premium Clock Circus,All Aura UP! (v),
SR,1505,"""Daylight Pastel"" Madoka Amahane",https://vignette.wikia.nocookie.net/aikatsu/images/7/70/Photokatsu_1505.jpg/revision/latest?cb=20171228103153,New Year Dream 2018,Cute Change (iii),
SR+,1506,"""Innocently Sweet"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/b/b6/Photokatsu_1506.jpg/revision/latest?cb=20171228113908,Angel Arrow,Cute Change (iii),
SR,1507,"""Modernly Dressed up"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/d/d3/Photokatsu_1507.jpg/revision/latest?cb=20171228103234,New Year Dream 2018,Sexy Aura UP! (iii),
SR+,1508,"""Straight Rose"" Juri Kurebayashi+",https://vignette.wikia.nocookie.net/aikatsu/images/1/1b/Photokatsu_1508.jpg/revision/latest?cb=20171228114215,Blossom Amore,Sexy Aura UP! (iii),
SR,1509,"""New Year Sunrise"" Yū Hattori",https://vignette.wikia.nocookie.net/aikatsu/images/e/ef/Photokatsu_1509.jpg/revision/latest?cb=20171228092333,New Year Dream 2018,Very Good Tap Heart,
SR+,1510,"""Rockingly Vivid"" Yū Hattori+",https://vignette.wikia.nocookie.net/aikatsu/images/1/1f/Photokatsu_1510.jpg/revision/latest?cb=20171228100507,Passion Beat,Very Good Tap Heart,
R,1511,"""The First Sunrise"" Miyabi Fujiwara",https://vignette.wikia.nocookie.net/aikatsu/images/c/c3/Photokatsu_1511.jpg/revision/latest?cb=20171228074106,Sexy Flash,Good plus Appeal!,
R+,1512,"""Yamato Caligraphy"" Miyabi Fujiwara+",https://vignette.wikia.nocookie.net/aikatsu/images/8/8a/Photokatsu_1512.jpg/revision/latest?cb=20171228074121,Sexy Flash,Good plus Appeal!,
SR,1513,"""The Stars that Spread across the Sky"" Rin Kurosawa",https://vignette.wikia.nocookie.net/aikatsu/images/4/46/Photokatsu_1513.jpg/revision/latest?cb=20180110061624,New Year Dream 2018,Cool Score UP!y (iii),
SR+,1514,"""My Bursting BPM!"" Rin Kurosawa+",https://vignette.wikia.nocookie.net/aikatsu/images/b/bf/Photokatsu_1514.jpg/revision/latest?cb=20180110062235,Electro Groove,Cool Score UP!y (iii),
R,1515,"""Monoboke in a Lion Dance"" Nina Dōjima",https://vignette.wikia.nocookie.net/aikatsu/images/2/22/Photokatsu_1515.jpg/revision/latest?cb=20180110061648,Pop Flash,All Score UP! (ii),
R+,1516,"""A Sense of Comedy"" Nina Dōjima+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d1/Photokatsu_1516.jpg/revision/latest?cb=20180110065032,Pop Flash,All Score UP! (ii),
PR,1517,"""The Kites in the Sunny Sky"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/5/5d/Photokatsu_1517.jpg/revision/latest?cb=20180109061400,Premium New Year Dream 2018,Pop Change (iv),
PR+,1518,"""Thrilling Paint"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e1/Photokatsu_1518.jpg/revision/latest?cb=20180109061410,Premium Cheerful Kiss,Pop Change (iv),
SR,1519,"""First Shrine Visit is Here!"" Kokone Kurisu",https://vignette.wikia.nocookie.net/aikatsu/images/9/9f/Photokatsu_1519.jpg/revision/latest?cb=20180109061352,New Year Dream 2018,Appeal Gauge UP! (iii),
SR+,1520,"""Japanese Retro Flower"" Kokone Kurisu+",https://vignette.wikia.nocookie.net/aikatsu/images/f/fe/Photokatsu_1520.jpg/revision/latest?cb=20180109063037,World Flight,Appeal Gauge UP! (iii),
PR,1521,"""A Fluffy Sweet Dream"" Kirara Hanazono",https://vignette.wikia.nocookie.net/aikatsu/images/e/e7/Photokatsu_1521.jpg/revision/latest?cb=20180109055216,Premium Star Milky Dreamy Time,Pop Aura UP! (v),
PR+,1522,"""Dreaming Mary"" Kirara Hanazono+",https://vignette.wikia.nocookie.net/aikatsu/images/3/36/Photokatsu_1522.jpg/revision/latest?cb=20180109055241,Star Premium Rare Star Milky Dreamy Time,Pop Aura UP! (v),
SR,1523,"""The Bell of Surprising Rings"" Ako Saotome",https://vignette.wikia.nocookie.net/aikatsu/images/2/26/Photokatsu_1523.jpg/revision/latest?cb=20180109054110,Star Milky Dreamy Time,Pop Aura UP! (iii),
SR+,1524,"""Cat's・Dream"" Ako Saotome+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c3/Photokatsu_1524.jpg/revision/latest?cb=20180109054130,Star Milky Dreamy Time,Pop Aura UP! (iii),
R,1525,Rei Kizaki,https://vignette.wikia.nocookie.net/aikatsu/images/7/72/Photokatsu_1525.jpg/revision/latest?cb=20181126091230,Star Cool Charm,Good plus Appeal!,
R+,1526,Rei Kizaki+,https://vignette.wikia.nocookie.net/aikatsu/images/c/cb/Photokatsu_1526.jpg/revision/latest?cb=20181126091354,Star Cool Charm,Good plus Appeal!,
PR+,1527,"""In Return For That Day"" Madoka Amahane+",https://vignette.wikia.nocookie.net/aikatsu/images/9/97/Photokatsu_1527.jpg/revision/latest?cb=20180201052009,Premium Dreaming Heart,Hold Score UP! (iv),yes
PR,1528,"""Fluffy Renard"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/a/af/Photokatsu_1528.jpg/revision/latest?cb=20180110071230,Premium Animal Party,Cool Aura UP! (v),
PR+,1529,"""Those Who Sit on the Throne of Ice"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a4/Photokatsu_1529.jpg/revision/latest?cb=20180110071242,Premium Clock Circus,Cool Aura UP! (v),
SR,1530,"""Fluffy Bear"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/6/61/Photokatsu_1530.jpg/revision/latest?cb=20180110073445,Animal Party,Hold Score UP! (iii),
SR+,1531,"""Lovely Polar"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/4/49/Photokatsu_1531.jpg/revision/latest?cb=20180110151556,Angel Arrow,Hold Score UP! (iii),
SR,1532,"""Fluffy Penguin"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/6/65/Photokatsu_1532.jpg/revision/latest?cb=20180110073523,Animal Party,Pop Aura UP! (iii),
SR+,1533,"""Poppin' Penguin"" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/1/1f/Photokatsu_1533.jpg/revision/latest?cb=20180110151614,Cheerful Kiss,Pop Aura UP! (iii),
SR,1534,"""Fluffy Rabbit"" Mizuki Kanzaki",https://vignette.wikia.nocookie.net/aikatsu/images/2/2c/Photokatsu_1534.jpg/revision/latest?cb=20180110071926,Animal Party,All Score UP! (iii),
SR+,1535,"""Precious Rabbit"" Mizuki Kanzaki+",https://vignette.wikia.nocookie.net/aikatsu/images/5/58/Photokatsu_1535.jpg/revision/latest?cb=20180110073909,Double Moon Jewel,All Score UP! (iii),
SR,1536,"""Fluffy Fox"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/f/f4/Photokatsu_1536.jpg/revision/latest?cb=20180110065334,Animal Party,All Aura UP! (iii),
SR+,1537,"""Quilt Fox"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9e/Photokatsu_1537.jpg/revision/latest?cb=20180110074948,Trick Box,All Aura UP! (iii),
R,1538,"""Even in Winter, Love You~♡"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/a/ab/Photokatsu_1538.jpg/revision/latest?cb=20180110065424,Pop Flash,Pop plus Appeal! (ii),
R+,1539,"""Fluffy Seal"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9e/Photokatsu_1539.jpg/revision/latest?cb=20180110075902,Pop Flash,Pop plus Appeal! (ii),
PR,1540,"""Icing Camomile"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/e/e5/Photokatsu_1540.jpg/revision/latest?cb=20180119154705,Premium Angel Arrow,Appeal Gauge UP! (iv),
PR+,1541,"""Heaven's Promenade"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0c/Photokatsu_1541.jpg/revision/latest?cb=20180119162723,Premium Angel Arrow,Appeal Gauge UP! (iv),
PR,1542,"""Captain Elza"" Elza Forte",https://vignette.wikia.nocookie.net/aikatsu/images/f/f6/Photokatsu_1542.png/revision/latest?cb=20180119064341,Premium Pirate Flag,Sexy Aura UP! (v),
PR+,1543,"""Those who Rule the Seven Seas"" Elza Forte+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0b/Photokatsu_1543.png/revision/latest?cb=20180119064821,Premium Star Glory Judge,Sexy Aura UP! (v),
SR,1544,"""Feminine Pirate"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/2/2f/Photokatsu_1544.jpg/revision/latest?cb=20180119070712,Pirate Flag,Cute plus Appeal! (iii),
SR+,1545,"""Happy Peter Pan"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/2/2c/Photokatsu_1545.jpg/revision/latest?cb=20180119081215,Star Rainbow Happiness For You,Cute plus Appeal! (iii),
SR,1546,"""Prince Pirate"" Rei Kizaki",https://vignette.wikia.nocookie.net/aikatsu/images/c/cd/Photokatsu_1546.png/revision/latest?cb=20180119071151,Pirate Flag,All Aura UP! (iii),
SR+,1547,"""The Captain's Right-Hand man"" Rei Kizaki",https://vignette.wikia.nocookie.net/aikatsu/images/5/5c/Photokatsu_1547.jpg/revision/latest?cb=20180119073458,Star Razing Slash,All Aura UP! (iii),
SR,1548,"""Sweet Pirate"" Kirara Hanazono",https://vignette.wikia.nocookie.net/aikatsu/images/3/35/Photokatsu_1548.jpg/revision/latest?cb=20180130054050,Pirate Flag,Panel Strength (iii),
SR+,1549,"""Kiraran Sparkling Fairy"" Kirara Hanazono+",https://vignette.wikia.nocookie.net/aikatsu/images/4/42/Photokatsu_1549.jpg/revision/latest?cb=20180130054105,Star Milky Dream Time,Panel Strength (iii),
R,1550,"""The Treasure Map"" Laura Sakuraba",https://vignette.wikia.nocookie.net/aikatsu/images/7/72/Photokatsu_1550.jpg/revision/latest?cb=20180130054125,Star Cool Charm,Cool Change (ii),
R+,1551,"""Mischievous Captain"" Laura Sakuraba+",https://vignette.wikia.nocookie.net/aikatsu/images/8/89/Photokatsu_1551.jpg/revision/latest?cb=20180130054140,Star Cool Charm,Cool Change (ii),
SR,1552,"""Girly Pirate"" Koharu Nanakura",https://vignette.wikia.nocookie.net/aikatsu/images/9/9a/Photokatsu_1552.jpg/revision/latest?cb=20180119074511,Pirate Flag,Cute Aura UP! (ii),
SR+,1553,"""Dream Wendy"" Koharu Nanakura+",https://vignette.wikia.nocookie.net/aikatsu/images/7/78/Photokatsu_1553.jpg/revision/latest?cb=20180119074523,Star Rainbow Happiness For You,Cute Aura UP! (ii),
R,1554,"""The Convenient Assist Item"" Mahiru Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/f/f6/Photokatsu_1554.png/revision/latest?cb=20180119065314,Star Sexy Charm,Sexy plus Appeal! (ii),
R+,1555,"""Beautiful Indian"" Mahiru Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/4/4c/Photokatsu_1555.jpg/revision/latest?cb=20180119081134,Star Sexy Charm,Sexy plus Appeal! (ii),
PR,1556,"""Special Lunch""! Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/4/43/Photokatsu_1556.jpg/revision/latest?cb=20180131073346,Premium Sunshine Wave,Pop Aura UP! (v),
PR+,1557,"""Soleil Rising"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/8/81/Photokatsu_1557.jpg/revision/latest?cb=20180131072031,Premium Sunshine Wave,Pop Aura UP! (v),
SR,1558,"""Pink Quintet"" Noeru Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/d/d3/Photokatsu_1558.png/revision/latest?cb=20180131074600,Sunshine Wave,All Aura UP! (iii),
SR+,1559,"""Sweet Sugar"" Noeru Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/9/90/Photokatsu_1559.jpg/revision/latest?cb=20180201073016,Angel Arrow,All Aura UP! (iii),
SR,1560,"""Red Quintet"" Seira Otoshiro",https://vignette.wikia.nocookie.net/aikatsu/images/0/06/Photokatsu_1560.png/revision/latest?cb=20180131074546,Sunshine Wave,Aura plus Appeal! (iii),
SR+,1561,"""Rockin' Chain"" Seira Otoshiro+",https://vignette.wikia.nocookie.net/aikatsu/images/4/43/Photokatsu_1561.jpg/revision/latest?cb=20180201072919,Passion Beat,Aura plus Appeal! (iii),
SR,1562,"""PowaPowa Snap"" Sakura Kitaōji",https://vignette.wikia.nocookie.net/aikatsu/images/e/e1/Photokatsu_1562.jpg/revision/latest?cb=20180131083105,Sunshine Wave,Very Good plus Appeal!,
SR+,1563,"""Creamy Soda"" Sakura Kitaōji+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d3/Photokatsu_1563.jpg/revision/latest?cb=20180131083152,Candy Rainbow,Very Good plus Appeal!,
R,1564,"""The Blooming Miracle!"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/1/14/Photokatsu_1564.jpg/revision/latest?cb=20180131071754,Pop Flash,Good Tap Heart,
R+,1565,"""Turquoise Shine"" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/7/78/Photokatsu_1565.jpg/revision/latest?cb=20180131083025,Pop Flash,Good Tap Heart,
SR,1566,"""Orange Quintet"" Maria Himesato",https://vignette.wikia.nocookie.net/aikatsu/images/b/b9/Photokatsu_1566.jpg/revision/latest?cb=20180210131025,Sunshine Wave,Appeal Gauge UP! (iii),
SR+,1567,"""Aurora Garden"" Maria Himesato+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e0/Photokatsu_1567.jpg/revision/latest?cb=20180210102642,Around Bouquet,Appeal Gauge UP! (iii),
R,1568,"""Chewing Gyoza!"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/9/9b/Photokatsu_1568.jpg/revision/latest?cb=20180210131044,Cute Flash,Cute Score UP! (ii),
R+,1569,"""Heart-Pounding Live"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/5/55/Photokatsu_1569.jpg/revision/latest?cb=20180210131100,Cute Flash,Cute Score UP! (ii),
PR,1570,"""Specially made Stamina Drink"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/e/ef/Photokatsu_1570.jpg/revision/latest?cb=20180209055252,Premium Sunshine Wave,All Aura UP! (iv),
PR+,1571,"""Soleil Rising"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a3/Photokatsu_1571.jpg/revision/latest?cb=20180209055305,Premium Sunshine Wave,All Aura UP! (iv),
SR,1572,"""PowaPowa Capsule"" Shion Kamiya",https://vignette.wikia.nocookie.net/aikatsu/images/5/5e/Photokatsu_1572.jpg/revision/latest?cb=20180209162154,Sunshine Wave,Very Good Combo!,
SR+,1573,"""Bursting Cider"" Shion Kamiya+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c1/Photokatsu_1573.jpg/revision/latest?cb=20180210104958,Candy Rainbow,Very Good Combo!,
PR,1574,"""Coffee Break"" Mikuru Natsuki",https://vignette.wikia.nocookie.net/aikatsu/images/5/54/Photokatsu_1574.jpg/revision/latest?cb=20180209162217,Premium Cheerful Kiss,Skill Trace (iv),
PR+,1575,"""Moon "" Mikuru Natsuki+",https://vignette.wikia.nocookie.net/aikatsu/images/2/2d/Photokatsu_1575.jpg/revision/latest?cb=20180215070029,Premium Cheerful Kiss,Skill Trace (iv),
SR,1576,"""Lace Dress Up"" Lisa Shirakaba",https://vignette.wikia.nocookie.net/aikatsu/images/d/d5/Photokatsu_1576.jpg/revision/latest?cb=20180209115818,Wicked Rouge,Sexy Score UP! (iii),
SR+,1577,"""Devil Dress Code"" Lisa Shirakaba+",https://vignette.wikia.nocookie.net/aikatsu/images/4/45/Photokatsu_1577.jpg/revision/latest?cb=20180209115900,Wicked Rouge,Sexy Score UP! (iii),
PR,1578,"""The Knight who Guards the Queen"" Rei Kizaki",https://vignette.wikia.nocookie.net/aikatsu/images/4/45/Photokatsu_1578.png/revision/latest?cb=20180223070805,Premium Star Razing Slash,Cool Aura UP! (v),
PR+,1579,"""Innocent Uranus"" Rei Kizaki+",https://vignette.wikia.nocookie.net/aikatsu/images/9/91/Photokatsu_1579.png/revision/latest?cb=20180223070819,Star Premium Rare Star Razing Slash,Cool Aura UP! (v),
PR+,1580,"""Happy Cheer Girl"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c3/Photokatsu_1580.jpg/revision/latest?cb=20180301135850,Candy Rainbow,All Aura UP! (iv),yes
PR,1581,"""Goodnight Blanket"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/8/8c/Photokatsu_1581.jpg/revision/latest?cb=20180213083022,Premium Sunshine Wave,Hold Socre UP! (iv),
PR+,1582,"""Soleil Rising"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/0/05/Photokatsu_1582.jpg/revision/latest?cb=20180216074003,Premium Sunshine Wave,Hold Socre UP! (iv),
SR,1583,"""The Emerald Ageha"" Hikari Minowa",https://vignette.wikia.nocookie.net/aikatsu/images/6/6e/Photokatsu_1583.jpg/revision/latest?cb=20180214071201,Butterfly Flip,Appeal Gauge UP! (iii),
SR+,1584,"""Jewelry Dress"" Hikari Minowa+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d0/Photokatsu_1584.jpg/revision/latest?cb=20180215111329,Butterfly Flip,Appeal Gauge UP! (iii),
SR,1585,"""Green Quintet"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/e/e5/Photokatsu_1585.jpg/revision/latest?cb=20180214070613,Sunshine Wave,Aura plus Appeal! (iii),
SR+,1586,"""Magical Popping"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/1/13/Photokatsu_1586.jpg/revision/latest?cb=20180215102625,Trick Toy Box,Aura plus Appeal! (iii),
SR,1587,"""Purple Quintet"" Sora Kazesawa",https://vignette.wikia.nocookie.net/aikatsu/images/f/fc/Photokatsu_1587.jpg/revision/latest?cb=20180213131309,Sunshine Wave,Panel Strength (iii),
SR+,1588,"""Sky Embroid"" Sora Kazesawa+",https://vignette.wikia.nocookie.net/aikatsu/images/7/7e/Photokatsu_1588.jpg/revision/latest?cb=20180213131352,Sky Oasis,Panel Strength (iii),
SR,1589,"""PowaPowa Memory"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/7/7e/Photokatsu_1589.jpg/revision/latest?cb=20180213112619,Sunshine Wave,Pop Aura UP! (iii),
SR+,1590,"Love♡ Lemonade"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/7/75/Photokatsu_1590.jpg/revision/latest?cb=20180213122832,Candy Rainbow,Pop Aura UP! (iii),
R,1591,"""A Decision- making Suit"" Mizuki Kanzaki",https://vignette.wikia.nocookie.net/aikatsu/images/1/1c/Photokatsu_1591.jpg/revision/latest?cb=20180213083126,Sexy Flash,Sexy Aura UP! (ii),
R+,1592,"""Garnet Shine"" Mizuki Kanzaki+",https://vignette.wikia.nocookie.net/aikatsu/images/5/56/Photokatsu_1592.jpg/revision/latest?cb=20180213123034,Sexy Flash,Sexy Aura UP! (ii),
PR,1593,"""The Secret Mouthful"" Miyabi Fujiwara",https://vignette.wikia.nocookie.net/aikatsu/images/b/b5/Photokatsu_1593.jpg/revision/latest?cb=20180223151351,Premium Hanakasa no Mai,Perfect Combo!,
PR+,1594,"""Dance of the Nadeshiko"" Miyabi Fujiwara+",https://vignette.wikia.nocookie.net/aikatsu/images/b/bc/Photokatsu_1594.jpg/revision/latest?cb=20180613173358,Premium Hanakasa no Mai,Perfect Combo!,
PR,1595,"""Magical Cast"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/e/ee/Photokatsu_1595.jpg/revision/latest?cb=20180221120034,Premium Trick Toy Box,Pop Aura UP! (v),
PR+,1596,"""Magic Smile"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/e/e2/Photokatsu_1596.jpg/revision/latest?cb=20180222123254,Premium Trick Toy Box,Pop Aura UP! (v),
